Step,MPC_Start_Time,Control_Time,Actual_Time_Interval,CONTROL_DT,Mission_Phase,Waypoint_Number,Telemetry_X_mm,Telemetry_Z_mm,Telemetry_Yaw_deg,Current_X,Current_Y,Current_Yaw,Current_VX,Current_VY,Current_Angular_Vel,Target_X,Target_Y,Target_Yaw,Target_VX,Target_VY,Target_Angular_Vel,Error_X,Error_Y,Error_Yaw,Error_VX,Error_VY,Error_Angular_Vel,MPC_Computation_Time,MPC_Status,MPC_Solver,MPC_Solver_Time_Limit,MPC_Solve_Time,MPC_Time_Limit_Exceeded,MPC_Fallback_Used,MPC_Objective,MPC_Iterations,MPC_Optimality_Gap,Command_Vector,Command_Hex,Command_Sent_Time,Total_Active_Thrusters,Thruster_Switches,Total_MPC_Loop_Time,Timing_Violation
294,17.6400,17.6400,0.0600,0.060,STABILIZING,0,34.36,12.50,-2.28,0.03436,0.01250,-0.03982,-0.00593,-0.00380,-0.00312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03436,0.01250,0.03982,0.00593,0.00380,0.00312,0.0096,OPTIMAL,Gurobi,0.050,0.0036,False,False,35.209,108,0.005,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,17.6400,2,2,0.0000,False
295,17.7000,17.7000,0.0600,0.060,STABILIZING,0,34.04,12.27,-2.28,0.03404,0.01227,-0.03986,-0.00481,-0.00382,0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03404,0.01227,0.03986,0.00481,0.00382,-0.00092,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,33.310,106,0.004,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,17.7000,1,3,0.0000,False
296,17.7600,17.7600,0.0600,0.060,STABILIZING,0,33.76,12.04,-2.28,0.03376,0.01204,-0.03984,-0.00439,-0.00403,-0.00300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03376,0.01204,0.03984,0.00439,0.00403,0.00300,0.0086,OPTIMAL,Gurobi,0.050,0.0026,False,False,33.353,107,0.002,"[0, 0, 1, 0, 0, 0, 0, 0]",0x00100000,17.7600,1,2,0.0000,False
297,17.8200,17.8200,0.0600,0.060,STABILIZING,0,33.49,11.80,-2.31,0.03349,0.01180,-0.04024,-0.00421,-0.00403,-0.01209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03349,0.01180,0.04024,0.00421,0.00403,0.01209,0.0091,OPTIMAL,Gurobi,0.050,0.0032,False,False,36.064,117,0.002,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,17.8200,3,2,0.0000,False
298,17.8800,17.8800,0.0600,0.060,STABILIZING,0,33.24,11.58,-2.36,0.03324,0.01158,-0.04114,-0.00406,-0.00315,-0.01906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03324,0.01158,0.04114,0.00406,0.00315,0.01906,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,37.555,120,0.001,"[1, 0, 1, 0, 1, 0, 1, 0]",0x10101010,17.8800,4,1,0.0000,False
299,17.9400,17.9400,0.0600,0.060,STABILIZING,0,32.98,11.43,-2.40,0.03298,0.01143,-0.04195,-0.00432,-0.00160,-0.00705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03298,0.01143,0.04195,0.00432,0.00160,0.00705,0.0098,OPTIMAL,Gurobi,0.050,0.0039,False,False,36.121,112,0.001,"[1, 0, 0, 0, 1, 0, 1, 0]",0x10001010,17.9400,3,1,0.0000,False
300,18.0000,18.0000,0.0600,0.060,STABILIZING,0,32.73,11.33,-2.41,0.03273,0.01133,-0.04205,-0.00417,-0.00211,0.00169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03273,0.01133,0.04205,0.00417,0.00211,-0.00169,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,34.022,105,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,18.0000,1,2,0.0000,False
301,18.0600,18.0600,0.0600,0.060,STABILIZING,0,32.44,11.21,-2.40,0.03244,0.01121,-0.04192,-0.00534,-0.00221,0.00272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03244,0.01121,0.04192,0.00534,0.00221,-0.00272,0.0096,OPTIMAL,Gurobi,0.050,0.0037,False,False,33.717,105,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,18.0600,1,2,0.0000,False
302,18.1200,18.1200,0.0600,0.060,STABILIZING,0,32.11,11.07,-2.40,0.03211,0.01107,-0.04189,-0.00520,-0.00236,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03211,0.01107,0.04189,0.00520,0.00236,-0.00220,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,33.338,106,0.002,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,18.1200,1,2,0.0000,False
303,18.1800,18.1800,0.0600,0.060,STABILIZING,0,31.81,10.92,-2.41,0.03181,0.01092,-0.04205,-0.00526,-0.00229,-0.00761,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03181,0.01092,0.04205,0.00526,0.00229,0.00761,0.0096,OPTIMAL,Gurobi,0.050,0.0037,False,False,34.455,110,0.003,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,18.1800,2,1,0.0000,False
304,18.2400,18.2400,0.0600,0.060,STABILIZING,0,31.49,10.79,-2.42,0.03149,0.01079,-0.04219,-0.00562,-0.00246,0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03149,0.01079,0.04219,0.00562,0.00246,-0.00028,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,34.438,106,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,18.2400,1,1,0.0000,False
305,18.3000,18.3000,0.0600,0.060,STABILIZING,0,31.17,10.64,-2.43,0.03117,0.01064,-0.04248,-0.00485,-0.00268,-0.01336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03117,0.01064,0.04248,0.00485,0.00268,0.01336,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,35.834,112,0.002,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,18.3000,3,2,0.0000,False
306,18.3600,18.3600,0.0600,0.060,STABILIZING,0,30.92,10.48,-2.47,0.03092,0.01048,-0.04303,-0.00356,-0.00283,-0.00431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03092,0.01048,0.04303,0.00356,0.00283,0.00431,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,33.889,108,0.000,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,18.3600,1,2,0.0000,False
307,18.4200,18.4200,0.0600,0.060,STABILIZING,0,30.72,10.31,-2.50,0.03072,0.01031,-0.04359,-0.00331,-0.00256,-0.01353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03072,0.01031,0.04359,0.00331,0.00256,0.01353,0.0092,OPTIMAL,Gurobi,0.050,0.0032,False,False,36.658,113,0.007,"[1, 0, 1, 0, 0, 0, 1, 0]",0x10100010,18.4200,3,2,0.0000,False
308,18.4800,18.4800,0.0600,0.060,STABILIZING,0,30.48,10.15,-2.55,0.03048,0.01015,-0.04442,-0.00441,-0.00267,-0.00874,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03048,0.01015,0.04442,0.00441,0.00267,0.00874,0.0090,OPTIMAL,Gurobi,0.050,0.0030,False,False,35.448,113,0.000,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,18.4800,2,3,0.0000,False
309,18.5400,18.5400,0.0600,0.060,STABILIZING,0,30.19,10.00,-2.58,0.03019,0.01000,-0.04499,-0.00524,-0.00247,-0.00983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03019,0.01000,0.04499,0.00524,0.00247,0.00983,0.0101,OPTIMAL,Gurobi,0.050,0.0037,False,False,37.601,110,0.003,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,18.5400,2,0,0.0000,False
310,18.6000,18.6000,0.0600,0.060,STABILIZING,0,29.84,9.86,-2.60,0.02984,0.00986,-0.04540,-0.00574,-0.00240,-0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02984,0.00986,0.04540,0.00574,0.00240,0.00195,0.0088,OPTIMAL,Gurobi,0.050,0.0029,False,False,35.674,104,0.000,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,18.6000,1,1,0.0000,False
311,18.6600,18.6600,0.0600,0.060,STABILIZING,0,29.54,9.72,-2.60,0.02954,0.00972,-0.04532,-0.00459,-0.00239,0.00541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02954,0.00972,0.04532,0.00459,0.00239,-0.00541,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,34.369,104,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,18.6600,0,1,0.0000,False
312,18.7200,18.7200,0.0600,0.060,STABILIZING,0,29.26,9.58,-2.57,0.02926,0.00958,-0.04479,-0.00439,-0.00265,0.00901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02926,0.00958,0.04479,0.00439,0.00265,-0.00901,0.0078,OPTIMAL,Gurobi,0.050,0.0019,False,False,31.830,98,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,18.7200,0,0,0.0000,False
313,18.7800,18.7800,0.0600,0.060,STABILIZING,0,28.99,9.41,-2.55,0.02899,0.00941,-0.04449,-0.00454,-0.00283,-0.00057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02899,0.00941,0.04449,0.00454,0.00283,0.00057,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,35.780,107,0.005,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,18.7800,2,2,0.0000,False
314,18.8400,18.8400,0.0600,0.060,STABILIZING,0,28.72,9.25,-2.56,0.02872,0.00925,-0.04464,-0.00421,-0.00241,-0.00665,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02872,0.00925,0.04464,0.00421,0.00241,0.00665,0.0093,OPTIMAL,Gurobi,0.050,0.0034,False,False,34.629,108,0.003,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,18.8400,2,0,0.0000,False
315,18.9000,18.9000,0.0600,0.060,STABILIZING,0,28.48,9.11,-2.57,0.02848,0.00911,-0.04486,-0.00387,-0.00239,0.01000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02848,0.00911,0.04486,0.00387,0.00239,-0.01000,0.0079,OPTIMAL,Gurobi,0.050,0.0019,False,False,33.621,98,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,18.9000,0,2,0.0000,False
316,18.9600,18.9600,0.0600,0.060,STABILIZING,0,28.26,8.97,-2.53,0.02826,0.00897,-0.04416,-0.00344,-0.00211,0.01417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02826,0.00897,0.04416,0.00344,0.00211,-0.01417,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,33.028,98,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,18.9600,0,0,0.0000,False
317,19.0200,19.0200,0.0600,0.060,STABILIZING,0,28.06,8.84,-2.48,0.02806,0.00884,-0.04326,-0.00319,-0.00217,0.02019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02806,0.00884,0.04326,0.00319,0.00217,-0.02019,0.0107,OPTIMAL,Gurobi,0.050,0.0047,False,False,30.559,121,0.001,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,19.0200,1,1,0.0000,False
318,19.0800,19.0800,0.0600,0.060,STABILIZING,0,27.87,8.72,-2.41,0.02787,0.00872,-0.04210,-0.00304,-0.00179,0.01873,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02787,0.00872,0.04210,0.00304,0.00179,-0.01873,0.0107,OPTIMAL,Gurobi,0.050,0.0047,False,False,29.957,123,0.001,"[0, 0, 0, 0, 0, 0, 0, 1]",0x00000001,19.0800,1,2,0.0000,False
319,19.1400,19.1400,0.0600,0.060,STABILIZING,0,27.71,8.60,-2.35,0.02771,0.00860,-0.04097,-0.00249,-0.00226,0.01922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02771,0.00860,0.04097,0.00249,0.00226,-0.01922,0.0102,OPTIMAL,Gurobi,0.050,0.0043,False,False,28.098,120,0.001,"[0, 1, 0, 0, 0, 0, 0, 1]",0x01000001,19.1400,2,1,0.0000,False
320,19.2000,19.2000,0.0600,0.060,STABILIZING,0,27.55,8.48,-2.28,0.02755,0.00848,-0.03983,-0.00282,-0.00225,0.01357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02755,0.00848,0.03983,0.00282,0.00225,-0.01357,0.0095,OPTIMAL,Gurobi,0.050,0.0036,False,False,28.293,118,0.010,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.2000,0,2,0.0000,False
321,19.2600,19.2600,0.0600,0.060,STABILIZING,0,27.37,8.34,-2.22,0.02737,0.00834,-0.03882,-0.00302,-0.00223,0.01923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02737,0.00834,0.03882,0.00302,0.00223,-0.01923,0.0105,OPTIMAL,Gurobi,0.050,0.0045,False,False,28.787,120,0.003,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,19.2600,1,1,0.0000,False
322,19.3200,19.3200,0.0600,0.060,STABILIZING,0,27.19,8.21,-2.17,0.02719,0.00821,-0.03779,-0.00322,-0.00204,0.01276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02719,0.00821,0.03779,0.00322,0.00204,-0.01276,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,25.476,110,0.003,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.3200,0,1,0.0000,False
323,19.3800,19.3800,0.0600,0.060,STABILIZING,0,26.98,8.09,-2.12,0.02698,0.00809,-0.03702,-0.00342,-0.00202,0.01517,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02698,0.00809,0.03702,0.00342,0.00202,-0.01517,0.0100,OPTIMAL,Gurobi,0.050,0.0041,False,False,25.694,115,0.001,"[0, 0, 0, 0, 0, 0, 0, 1]",0x00000001,19.3800,1,1,0.0000,False
324,19.4400,19.4400,0.0600,0.060,STABILIZING,0,26.77,7.97,-2.07,0.02677,0.00797,-0.03610,-0.00367,-0.00201,0.01739,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02677,0.00797,0.03610,0.00367,0.00201,-0.01739,0.0102,OPTIMAL,Gurobi,0.050,0.0043,False,False,24.198,116,0.002,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.4400,0,1,0.0000,False
325,19.5000,19.5000,0.0600,0.060,STABILIZING,0,26.55,7.85,-2.02,0.02655,0.00785,-0.03521,-0.00360,-0.00209,0.01531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02655,0.00785,0.03521,0.00360,0.00209,-0.01531,0.0099,OPTIMAL,Gurobi,0.050,0.0040,False,False,24.459,114,0.003,"[0, 0, 0, 0, 0, 0, 0, 1]",0x00000001,19.5000,1,1,0.0000,False
326,19.5600,19.5600,0.0600,0.060,STABILIZING,0,26.34,7.71,-1.97,0.02634,0.00771,-0.03434,-0.00354,-0.00248,0.01808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02634,0.00771,0.03434,0.00354,0.00248,-0.01808,0.0102,OPTIMAL,Gurobi,0.050,0.0043,False,False,22.728,114,0.004,"[0, 1, 0, 0, 0, 0, 0, 0]",0x01000000,19.5600,1,2,0.0000,False
327,19.6200,19.6200,0.0600,0.060,STABILIZING,0,26.12,7.55,-1.90,0.02612,0.00755,-0.03315,-0.00370,-0.00283,0.02052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02612,0.00755,0.03315,0.00370,0.00283,-0.02052,0.0100,OPTIMAL,Gurobi,0.050,0.0040,False,False,22.450,122,0.002,"[0, 0, 0, 1, 0, 0, 0, 1]",0x00010001,19.6200,2,3,0.0000,False
328,19.6800,19.6800,0.0600,0.060,STABILIZING,0,25.90,7.36,-1.83,0.02590,0.00736,-0.03201,-0.00354,-0.00316,0.02179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02590,0.00736,0.03201,0.00354,0.00316,-0.02179,0.0099,OPTIMAL,Gurobi,0.050,0.0039,False,False,21.312,119,0.002,"[0, 0, 0, 1, 0, 0, 0, 1]",0x00010001,19.6800,2,0,0.0000,False
329,19.7400,19.7400,0.0600,0.060,STABILIZING,0,25.68,7.18,-1.78,0.02568,0.00718,-0.03102,-0.00364,-0.00301,0.00991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02568,0.00718,0.03102,0.00364,0.00301,-0.00991,0.0085,OPTIMAL,Gurobi,0.050,0.0026,False,False,18.929,99,0.004,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.7400,0,2,0.0000,False
330,19.8000,19.8000,0.0600,0.060,STABILIZING,0,25.43,6.99,-1.74,0.02543,0.00699,-0.03034,-0.00447,-0.00301,0.01167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02543,0.00699,0.03034,0.00447,0.00301,-0.01167,0.0085,OPTIMAL,Gurobi,0.050,0.0025,False,False,18.284,99,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.8000,0,0,0.0000,False
331,19.8600,19.8600,0.0600,0.060,STABILIZING,0,25.14,6.81,-1.71,0.02514,0.00681,-0.02981,-0.00495,-0.00300,0.00866,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02514,0.00681,0.02981,0.00495,0.00300,-0.00866,0.0077,OPTIMAL,Gurobi,0.050,0.0018,False,False,17.029,96,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.8600,0,0,0.0000,False
332,19.9200,19.9200,0.0600,0.060,STABILIZING,0,24.85,6.62,-1.67,0.02485,0.00662,-0.02922,-0.00490,-0.00326,0.00705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02485,0.00662,0.02922,0.00490,0.00326,-0.00705,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,16.592,97,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.9200,0,0,0.0000,False
333,19.9800,19.9800,0.0600,0.060,STABILIZING,0,24.56,6.42,-1.65,0.02456,0.00642,-0.02875,-0.00463,-0.00328,0.00568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02456,0.00642,0.02875,0.00463,0.00328,-0.00568,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,16.994,97,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,19.9800,0,0,0.0000,False
334,20.0400,20.0400,0.0600,0.060,STABILIZING,0,24.27,6.24,-1.65,0.02427,0.00624,-0.02875,-0.00478,-0.00303,-0.00444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02427,0.00624,0.02875,0.00478,0.00303,0.00444,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,16.840,99,0.002,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,20.0400,1,1,0.0000,False
335,20.1000,20.1000,0.0600,0.060,STABILIZING,0,23.98,6.06,-1.67,0.02398,0.00606,-0.02910,-0.00509,-0.00269,-0.00594,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02398,0.00606,0.02910,0.00509,0.00269,0.00594,0.0103,OPTIMAL,Gurobi,0.050,0.0040,False,False,18.426,104,0.000,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,20.1000,2,1,0.0000,False
336,20.1600,20.1600,0.0600,0.060,STABILIZING,0,23.69,5.89,-1.68,0.02369,0.00589,-0.02933,-0.00426,-0.00281,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02369,0.00589,0.02933,0.00426,0.00281,-0.00244,0.0080,OPTIMAL,Gurobi,0.050,0.0018,False,False,15.989,96,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,20.1600,0,2,0.0000,False
337,20.2200,20.2200,0.0600,0.060,STABILIZING,0,23.45,5.73,-1.67,0.02345,0.00573,-0.02916,-0.00411,-0.00277,0.00660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02345,0.00573,0.02916,0.00411,0.00277,-0.00660,0.0078,OPTIMAL,Gurobi,0.050,0.0018,False,False,16.423,96,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,20.2200,0,0,0.0000,False
338,20.2800,20.2800,0.0600,0.060,STABILIZING,0,23.20,5.57,-1.65,0.02320,0.00557,-0.02879,-0.00432,-0.00267,0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02320,0.00557,0.02879,0.00432,0.00267,-0.00065,0.0080,OPTIMAL,Gurobi,0.050,0.0020,False,False,15.328,99,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,20.2800,0,0,0.0000,False
339,20.3400,20.3400,0.0600,0.060,STABILIZING,0,22.95,5.41,-1.65,0.02295,0.00541,-0.02880,-0.00407,-0.00230,-0.00280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02295,0.00541,0.02880,0.00407,0.00230,0.00280,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,17.455,99,0.001,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,20.3400,1,1,0.0000,False
340,20.4000,20.4000,0.0600,0.060,STABILIZING,0,22.70,5.27,-1.66,0.02270,0.00527,-0.02895,-0.00416,-0.00241,-0.00556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02270,0.00527,0.02895,0.00416,0.00241,0.00556,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,17.812,100,0.007,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,20.4000,2,1,0.0000,False
341,20.4600,20.4600,0.0600,0.060,STABILIZING,0,22.46,5.13,-1.68,0.02246,0.00513,-0.02931,-0.00384,-0.00219,-0.00745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02246,0.00513,0.02931,0.00384,0.00219,0.00745,0.0097,OPTIMAL,Gurobi,0.050,0.0037,False,False,17.751,102,0.000,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,20.4600,2,2,0.0000,False
342,20.5200,20.5200,0.0600,0.060,STABILIZING,0,22.27,5.01,-1.72,0.02227,0.00501,-0.03002,-0.00220,-0.00229,-0.01512,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02227,0.00501,0.03002,0.00220,0.00229,0.01512,0.0092,OPTIMAL,Gurobi,0.050,0.0032,False,False,19.826,106,0.001,"[1, 0, 1, 0, 0, 0, 1, 0]",0x10100010,20.5200,3,3,0.0000,False
343,20.5800,20.5800,0.0600,0.060,STABILIZING,0,22.12,4.87,-1.75,0.02212,0.00487,-0.03061,-0.00265,-0.00247,-0.00352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02212,0.00487,0.03061,0.00265,0.00247,0.00352,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,18.094,98,0.001,"[1, 0, 0, 0, 0, 0, 0, 0]",0x10000000,20.5800,1,2,0.0000,False
344,20.6400,20.6400,0.0600,0.060,STABILIZING,0,21.92,4.73,-1.78,0.02192,0.00473,-0.03101,-0.00408,-0.00228,-0.00420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02192,0.00473,0.03101,0.00408,0.00228,0.00420,0.0085,OPTIMAL,Gurobi,0.050,0.0025,False,False,16.339,96,0.004,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,20.6400,0,1,0.0000,False
345,20.7000,20.7000,0.0600,0.060,STABILIZING,0,21.68,4.59,-1.79,0.02168,0.00459,-0.03116,-0.00402,-0.00213,-0.00253,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02168,0.00459,0.03116,0.00402,0.00213,0.00253,0.0086,OPTIMAL,Gurobi,0.050,0.0027,False,False,17.539,96,0.008,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,20.7000,1,1,0.0000,False
346,20.7600,20.7600,0.0600,0.060,STABILIZING,0,21.46,4.46,-1.79,0.02146,0.00446,-0.03124,-0.00333,-0.00219,0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02146,0.00446,0.03124,0.00333,0.00219,-0.00033,0.0083,OPTIMAL,Gurobi,0.050,0.0020,False,False,15.895,94,0.000,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,20.7600,0,1,0.0000,False
347,20.8200,20.8200,0.0600,0.060,STABILIZING,0,21.27,4.33,-1.80,0.02127,0.00433,-0.03136,-0.00345,-0.00199,-0.00581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02127,0.00433,0.03136,0.00345,0.00199,0.00581,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,17.469,100,0.006,"[0, 0, 0, 0, 1, 0, 0, 0]",0x00001000,20.8200,1,1,0.0000,False
348,20.8800,20.8800,0.0600,0.060,STABILIZING,0,21.05,4.21,-1.81,0.02105,0.00421,-0.03166,-0.00370,-0.00204,-0.00864,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02105,0.00421,0.03166,0.00370,0.00204,0.00864,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,18.827,102,0.001,"[0, 0, 1, 0, 1, 0, 0, 0]",0x00101000,20.8800,2,1,0.0000,False
349,20.9400,20.9400,0.0600,0.060,STABILIZING,0,20.83,4.09,-1.82,0.02083,0.00409,-0.03177,-0.00336,-0.00213,0.00257,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02083,0.00409,0.03177,0.00336,0.00213,-0.00257,0.0087,OPTIMAL,Gurobi,0.050,0.0027,False,False,16.755,95,0.003,"[0, 0, 0, 0, 0, 0, 0, 0]",0x00000000,20.9400,0,2,0.0000,False
350,21.0000,21.0000,0.0600,0.060,STABILIZING,0,20.63,3.97,-1.83,0.02063,0.00397,-0.03202,-0.00316,-0.00194,-0.01102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02063,0.00397,0.03202,0.00316,0.00194,0.01102,0.0097,OPTIMAL,Gurobi,0.050,0.0038,False,False,19.512,103,0.003,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,21.0000,2,2,0.0000,False
351,21.0600,21.0600,0.0600,0.060,STABILIZING,0,20.46,3.86,-1.89,0.02046,0.00386,-0.03298,-0.00262,-0.00215,-0.01457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02046,0.00386,0.03298,0.00262,0.00215,0.01457,0.0093,OPTIMAL,Gurobi,0.050,0.0033,False,False,23.595,111,0.009,"[1, 0, 1, 0, 1, 0, 0, 0]",0x10101000,21.0600,3,1,0.0000,False
352,21.1200,21.1200,0.0600,0.060,STABILIZING,0,20.30,3.72,-1.93,0.02030,0.00372,-0.03369,-0.00253,-0.00256,-0.00919,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02030,0.00372,0.03369,0.00253,0.00256,0.00919,0.0091,OPTIMAL,Gurobi,0.050,0.0032,False,False,21.532,109,0.004,"[1, 0, 0, 0, 1, 0, 0, 0]",0x10001000,21.1200,2,1,0.0000,False
